id,word_x,pred_stem,pred_pos,pred_tags,pred_sep_form,unrecognized,word_y,stem,pos,tags,sep_form,check_stem,check_pos,check_tags,check_sep_form,check_all
1281,цӀал,цӀай,n,"essive, super",цӀа-л,0,цӀал,цӀай,n,"essive, super",цӀа-л,1.0,1.0,1.0,1.0,1.0
1282,аватай,ават,verb,"aor, ptp",ават-ай,0,аватай,ават,verb,"aor, ptp",ават-ай,1.0,1.0,1.0,1.0,1.0
1283,мум,мум,n,abs,мум,0,мум,мум,n,abs,мум,1.0,1.0,1.0,1.0,1.0
1284,хьиз,хьиз,conj,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,1.0,1.0,1.0,1.0
1284,хьиз,хьиз,part,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,0.0,1.0,1.0,0.0
1285,хъуьтуьл,хъуьтуьл,adj,,хъуьтуьл,0,хъуьтуьл,хъуьтуьл,adj,,хъуьтуьл,1.0,1.0,1.0,1.0,1.0
1286,ийида,ийи,verb,fut,ийи-да,0,ийида,ийи,verb,fut,ийи-да,1.0,1.0,1.0,1.0,1.0
1287,Ибур,и,prn,"abs, pl",ибур,0,Ибур,и,prn,"abs, pl",ибур,1.0,1.0,1.0,1.0,1.0
1288,вири,вири,adv,,вири,0,вири,вири,prn,,вири,1.0,0.0,1.0,1.0,0.0
1288,вири,вири,n,abs,вири,0,вири,вири,prn,,вири,1.0,0.0,0.0,1.0,0.0
1288,вири,вири,prn,,вири,0,вири,вири,prn,,вири,1.0,1.0,1.0,1.0,1.0
1288,вири,вир,n,erg,вир-и,0,вири,вири,prn,,вири,0.0,0.0,0.0,0.0,0.0
1289,ваз,вун,prn,dat,ва-з,0,ваз,вун,prn,dat,ва-з,1.0,1.0,1.0,1.0,1.0
1290,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
1290,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
1291,эвленмиш,эвленмиш,verb,per,эвленмиш,0,эвленмиш,эвленмиш,verb,per,эвленмиш,1.0,1.0,1.0,1.0,1.0
1292,хьанвай,хьа,verb,"prf, ptp",хьа-нва-й,0,хьанвай,хьа,verb,"prf, ptp",хьа-нва-й,1.0,1.0,1.0,1.0,1.0
1293,жегьилриз,жегьил,n,"dat, pl",жегьил-ри-з,0,жегьилриз,жегьил,n,"dat, pl",жегьил-ри-з,1.0,1.0,1.0,1.0,1.0
1294,мубаракар,мубарак,n,"abs, pl",мубарак-ар,0,мубаракар,мубарак,n,"abs, pl",мубарак-ар,1.0,1.0,1.0,1.0,1.0
1295,ийиз,ийи,verb,inf,ийи-з,0,ийиз,ийи,verb,inf,ийи-з,1.0,1.0,1.0,1.0,1.0
1296,атанвай,ата,verb,"prf, ptp",ата-нва-й,0,атанвай,ата,verb,"prf, ptp",ата-нва-й,1.0,1.0,1.0,1.0,1.0
1297,инсанар,инсан,n,"abs, pl",инсан-ар,0,инсанар,инсан,n,"abs, pl",инсан-ар,1.0,1.0,1.0,1.0,1.0
1298,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1299,Ибуруз,и,prn,"dat, pl",ибуру-з,0,Ибуруз,и,prn,"dat, pl",ибуру-з,1.0,1.0,1.0,1.0,1.0
1300,гьуьрмет,гьуьрмет,n,abs,гьуьрмет,0,гьуьрмет,гьуьрмет,n,abs,гьуьрмет,1.0,1.0,1.0,1.0,1.0
1300,гьуьрмет,гьуьрмет,verb,per,гьуьрмет,0,гьуьрмет,гьуьрмет,n,abs,гьуьрмет,1.0,0.0,0.0,1.0,0.0
1301,ая,ая,verb,imper,ая,0,ая,ая,verb,imper,ая,1.0,1.0,1.0,1.0,1.0
1302,Вуна,вун,prn,erg,вуна,0,Вуна,вун,prn,erg,вуна,1.0,1.0,1.0,1.0,1.0
1303,лугьузвайвал,лугьу,verb,"imperf, man, ptp",лугьу-зва-й-вал,0,лугьузвайвал,лугьу,verb,"imperf, man, ptp",лугьу-зва-й-вал,1.0,1.0,1.0,1.0,1.0
1304,дуьз,дуьз,adj,,дуьз,0,дуьз,дуьз,adj,,дуьз,1.0,1.0,1.0,1.0,1.0
1305,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1306,Рагьим,рагьим,n,abs,рагьим,0,Рагьим,рагьим,n,abs,рагьим,1.0,1.0,1.0,1.0,1.0
1307,халу,халу,n,abs,халу,0,халу,халу,n,abs,халу,1.0,1.0,1.0,1.0,1.0
1308,Амма,амма,conj,,амма,0,Амма,амма,conj,,амма,1.0,1.0,1.0,1.0,1.0
1309,зун,зун,prn,,зун,0,зун,зун,prn,,зун,1.0,1.0,1.0,1.0,1.0
1310,Вариса,варис,n,"essive, in",варис-а,0,Вариса,варис,n,erg,варис-а,1.0,1.0,0.0,1.0,0.0
1310,Вариса,варис,n,erg,варис-а,0,Вариса,варис,n,erg,варис-а,1.0,1.0,1.0,1.0,1.0
1311,бегьем,бегьем,adj,,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,0.0,1.0,1.0,0.0
1311,бегьем,бегьем,adv,,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,1.0,1.0,1.0,1.0
1311,бегьем,бегьем,verb,per,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,0.0,0.0,1.0,0.0
1312,алдатмишна,алдатмиш,verb,aor,алдатмиш-на,0,алдатмишна,алдатмиш,verb,aor,алдатмишна,1.0,1.0,1.0,0.0,0.0
1313,Вуна,вун,prn,erg,вуна,0,Вуна,вун,prn,erg,вуна,1.0,1.0,1.0,1.0,1.0
1314,жегьилар,жегьил,n,"abs, pl",жегьил-ар,0,жегьилар,жегьил,n,"abs, pl",жегьил-ар,1.0,1.0,1.0,1.0,1.0
1315,бейкеф,бейкеф,verb,per,бейкеф,0,бейкеф,бейкеф,verb,per,бейкеф,1.0,1.0,1.0,1.0,1.0
1316,ийимир,ийи,verb,prohib,ийи-мир,0,ийимир,ийи,verb,prohib,ийи-мир,1.0,1.0,1.0,1.0,1.0
1317,хтул,хтул,n,abs,хтул,0,хтул,хтул,n,abs,хтул,1.0,1.0,1.0,1.0,1.0
1318,Абур,абур,n,abs,абур,0,Абур,а,prn,"abs, pl",абур,0.0,0.0,0.0,1.0,0.0
1318,Абур,а,prn,"abs, pl",абур,0,Абур,а,prn,"abs, pl",абур,1.0,1.0,1.0,1.0,1.0
1319,чи,чи,verb,,чи,0,чи,чун,prn,gen,чи,0.0,0.0,0.0,1.0,0.0
1319,чи,чун,prn,gen,чи,0,чи,чун,prn,gen,чи,1.0,1.0,1.0,1.0,1.0
1320,умудар,умуд,n,"abs, pl",умуд-ар,0,умудар,умуд,n,"abs, pl",умуд-ар,1.0,1.0,1.0,1.0,1.0
1321,чи,чи,verb,,чи,0,чи,чун,prn,gen,чи,0.0,0.0,0.0,1.0,0.0
1321,чи,чун,prn,gen,чи,0,чи,чун,prn,gen,чи,1.0,1.0,1.0,1.0,1.0
1322,гележег,гележег,n,abs,гележег,0,гележег,гележег,n,abs,гележег,1.0,1.0,1.0,1.0,1.0
1323,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1324,Вун,вун,prn,,вун,0,Вун,вун,prn,,вун,1.0,1.0,1.0,1.0,1.0
1325,къенин,къенин,adj,,къенин,0,къенин,къенин,adj,,къенин,1.0,1.0,1.0,1.0,1.0
1325,къенин,къен,n,gen,къени-н,0,къенин,къенин,adj,,къенин,0.0,0.0,0.0,0.0,0.0
1326,межлисди,межлис,n,erg,межлис-ди,0,межлисди,межлис,n,erg,межлис-ди,1.0,1.0,1.0,1.0,1.0
1327,перишан,перишан,adj,,перишан,0,перишан,перишан,adj,,перишан,1.0,1.0,1.0,1.0,1.0
1327,перишан,перишан,adv,,перишан,0,перишан,перишан,adj,,перишан,1.0,0.0,1.0,1.0,0.0
1328,тавун,аву,verb,"msd, neg",т-аву-н,0,тавун,аву,verb,"msd, neg",т-аву-н,1.0,1.0,1.0,1.0,1.0
1329,лазим,лазим,adj,,лазим,0,лазим,лазим,adj,,лазим,1.0,1.0,1.0,1.0,1.0
1330,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1331,аксина,аксина,adv,,аксина,0,аксина,аксина,adv,,аксина,1.0,1.0,1.0,1.0,1.0
1331,аксина,аксина,post,,аксина,0,аксина,аксина,adv,,аксина,1.0,0.0,1.0,1.0,0.0
1332,вун,вун,prn,,вун,0,вун,вун,prn,,вун,1.0,1.0,1.0,1.0,1.0
1333,ада,а,prn,"erg, sg",ада,0,ада,а,prn,"erg, sg",ада,1.0,1.0,1.0,1.0,1.0
1333,ада,а,prn,"essive, in, sg",ад-а,0,ада,а,prn,"erg, sg",ада,1.0,1.0,0.0,0.0,0.0
1334,шад,шад,adj,,шад,0,шад,шад,adj,,шад,1.0,1.0,1.0,1.0,1.0
1334,шад,шад,verb,per,шад,0,шад,шад,adj,,шад,1.0,0.0,0.0,1.0,0.0
1335,авуна,аву,verb,aoc,аву-на,0,авуна,аву,verb,aoc,аву-на,1.0,1.0,1.0,1.0,1.0
1336,кӀанда,кӀан,verb,fut,кӀан-да,0,кӀанда,кӀан,verb,fut,кӀан-да,1.0,1.0,1.0,1.0,1.0
1337,Вилер,вилер,verb,per,вилер,0,Вилер,вил,n,"abs, pl",вил-ер,0.0,0.0,0.0,0.0,0.0
1337,Вилер,вил,n,"abs, pl",вил-ер,0,Вилер,вил,n,"abs, pl",вил-ер,1.0,1.0,1.0,1.0,1.0
1338,ахъайна,ахъай,verb,aoc,ахъай-на,0,ахъайна,ахъай,verb,aoc,ахъай-на,1.0,1.0,1.0,1.0,1.0
1339,садра,садра,adv,,садра,0,садра,садра,part,,садра,1.0,0.0,1.0,1.0,0.0
1339,садра,сад,num,"essive, in, pl",сад-р-а,0,садра,садра,part,,садра,0.0,0.0,0.0,0.0,0.0
1340,килиг,килиг,part,,килиг,0,килиг,килиг,verb,imper,килиг,1.0,0.0,0.0,1.0,0.0
1340,килиг,килиг,verb,imper,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,1.0,1.0,1.0
1340,килиг,килиг,verb,per,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,0.0,1.0,0.0
1341,Аслана,аслан,n,"essive, in",аслан-а,0,Аслана,аслан,n,erg,аслан-а,1.0,1.0,0.0,1.0,0.0
1341,Аслана,аслан,n,erg,аслан-а,0,Аслана,аслан,n,erg,аслан-а,1.0,1.0,1.0,1.0,1.0
1342,ви,вун,prn,gen,ви,0,ви,вун,prn,gen,ви,1.0,1.0,1.0,1.0,1.0
1343,кӀвализ,кӀвализ,adv,,кӀвализ,0,кӀвализ,кӀвал,n,dat,кӀвали-з,0.0,0.0,0.0,0.0,0.0
1344,цуьк,цуьк,n,abs,цуьк,0,цуьк,цуьк,n,abs,цуьк,1.0,1.0,1.0,1.0,1.0
1345,хьтин,хьтин,part,,хьтин,0,хьтин,хьтин,part,,хьтин,1.0,1.0,1.0,1.0,1.0
1346,руш,руш,n,abs,руш,0,руш,руш,n,abs,руш,1.0,1.0,1.0,1.0,1.0
1347,свас,свас,n,abs,свас,0,свас,свас,n,abs,свас,1.0,1.0,1.0,1.0,1.0
1348,гъанва,гъа,verb,prf,гъа-нва,0,гъанва,гъа,verb,prf,гъа-нва,1.0,1.0,1.0,1.0,1.0
1349,Заз,зун,prn,dat,за-з,0,Заз,зун,prn,dat,за-з,1.0,1.0,1.0,1.0,1.0
1350,аквазва,аква,verb,imperf,аква-зва,0,аквазва,аква,verb,imperf,аква-зва,1.0,1.0,1.0,1.0,1.0
1351,Вуна,вун,prn,erg,вуна,0,Вуна,вун,prn,erg,вуна,1.0,1.0,1.0,1.0,1.0
1352,жувак,жув,prn,"essive, sub",жува-к,0,жувак,жув,prn,"essive, sub",жува-к,1.0,1.0,1.0,1.0,1.0
1353,фикир,фикир,n,abs,фикир,0,фикир,фикир,n,abs,фикир,1.0,1.0,1.0,1.0,1.0
1353,фикир,фикир,verb,per,фикир,0,фикир,фикир,n,abs,фикир,1.0,0.0,0.0,1.0,0.0
1354,ая,ая,verb,imper,ая,0,ая,ая,verb,imper,ая,1.0,1.0,1.0,1.0,1.0
1355,садра,садра,adv,,садра,0,садра,садра,part,,садра,1.0,0.0,1.0,1.0,0.0
1355,садра,сад,num,"essive, in, pl",сад-р-а,0,садра,садра,part,,садра,0.0,0.0,0.0,0.0,0.0
1356,Чи,чи,verb,,чи,0,Чи,чун,prn,gen,чи,0.0,0.0,0.0,1.0,0.0
1356,Чи,чун,prn,gen,чи,0,Чи,чун,prn,gen,чи,1.0,1.0,1.0,1.0,1.0
1357,йикъара,югъ,n,"essive, in, pl",йикъ-ар-а,0,йикъара,йикъ,n,"essive, in, pl",йикъ-ар-а,0.0,1.0,1.0,1.0,0.0
1358,хашперес,хашперес,adj,,хашперес,0,хашперес,хашперес,adj,,хашперес,1.0,1.0,1.0,1.0,1.0
1358,хашперес,хашперес,n,abs,хашперес,0,хашперес,хашперес,adj,,хашперес,1.0,0.0,0.0,1.0,0.0
1359,руш,руш,n,abs,руш,0,руш,руш,n,abs,руш,1.0,1.0,1.0,1.0,1.0
1360,мусурман,мусурман,adj,,мусурман,0,мусурман,мусурман,adj,,мусурман,1.0,1.0,1.0,1.0,1.0
1360,мусурман,мусурман,n,abs,мусурман,0,мусурман,мусурман,adj,,мусурман,1.0,0.0,0.0,1.0,0.0
1361,руш,руш,n,abs,руш,0,руш,руш,n,abs,руш,1.0,1.0,1.0,1.0,1.0
1362,лугьудай,лугьу,verb,"fut, ptp",лугьу-да-й,0,лугьудай,лугьу,verb,"fut, ptp",лугьу-да-й,1.0,1.0,1.0,1.0,1.0
1363,гафарихъ,гаф,n,"essive, pl, post",гаф-ари-хъ,0,гафарихъ,гаф,n,"essive, pl, post",гаф-ари-хъ,1.0,1.0,1.0,1.0,1.0
1364,гьич,гьич,adv,,гьич,0,гьич,гьич,part,,гьич,1.0,0.0,1.0,1.0,0.0
1364,гьич,гьич,part,,гьич,0,гьич,гьич,part,,гьич,1.0,1.0,1.0,1.0,1.0
1364,гьич,гьич,verb,per,гьич,0,гьич,гьич,part,,гьич,1.0,0.0,0.0,1.0,0.0
1365,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1366,метлебни,метлеб,n,add,метлеб-ни,0,метлебни,метлеб,n,add,метлеб-ни,1.0,1.0,1.0,1.0,1.0
1367,амач,ама,cop,neg,ама-ч,0,амач,ама,cop,neg,ама-ч,1.0,1.0,1.0,1.0,1.0
1368,Гьич,гьич,adv,,гьич,0,Гьич,гьич,part,,гьич,1.0,0.0,1.0,1.0,0.0
1368,Гьич,гьич,part,,гьич,0,Гьич,гьич,part,,гьич,1.0,1.0,1.0,1.0,1.0
1368,Гьич,гьич,verb,per,гьич,0,Гьич,гьич,part,,гьич,1.0,0.0,0.0,1.0,0.0
1369,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1370,метлебни,метлеб,n,add,метлеб-ни,0,метлебни,метлеб,n,add,метлеб-ни,1.0,1.0,1.0,1.0,1.0
1371,Вилер,вилер,verb,per,вилер,0,Вилер,вил,n,"abs, pl",вил-ер,0.0,0.0,0.0,0.0,0.0
1371,Вилер,вил,n,"abs, pl",вил-ер,0,Вилер,вил,n,"abs, pl",вил-ер,1.0,1.0,1.0,1.0,1.0
1372,бегьем,бегьем,adj,,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,0.0,1.0,1.0,0.0
1372,бегьем,бегьем,adv,,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,1.0,1.0,1.0,1.0
1372,бегьем,бегьем,verb,per,бегьем,0,бегьем,бегьем,adv,,бегьем,1.0,0.0,0.0,1.0,0.0
1373,ахъа,ахъа,adj,,ахъа,0,ахъа,ахъа,adj,,ахъа,1.0,1.0,1.0,1.0,1.0
1374,ая,ая,verb,imper,ая,0,ая,ая,verb,imper,ая,1.0,1.0,1.0,1.0,1.0
1375,Вири,вири,adv,,вири,0,Вири,вири,prn,,вири,1.0,0.0,1.0,1.0,0.0
1375,Вири,вири,n,abs,вири,0,Вири,вири,prn,,вири,1.0,0.0,0.0,1.0,0.0
1375,Вири,вири,prn,,вири,0,Вири,вири,prn,,вири,1.0,1.0,1.0,1.0,1.0
1375,Вири,вир,n,erg,вир-и,0,Вири,вири,prn,,вири,0.0,0.0,0.0,0.0,0.0
1376,инсанар,инсан,n,"abs, pl",инсан-ар,0,инсанар,инсан,n,"abs, pl",инсан-ар,1.0,1.0,1.0,1.0,1.0
1377,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1378,хизан,хизан,n,abs,хизан,0,хизан,хизан,n,abs,хизан,1.0,1.0,1.0,1.0,1.0
1379,хьана,хьа,verb,aoc,хьа-на,0,хьана,хьа,verb,aor,хьа-на,1.0,1.0,0.0,1.0,0.0
1380,чна,чун,prn,erg,чна,0,чна,чун,prn,erg,чна,1.0,1.0,1.0,1.0,1.0
1381,цӀийи,цӀийи,adj,,цӀийи,0,цӀийи,цӀийи,adj,,цӀийи,1.0,1.0,1.0,1.0,1.0
1382,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
1382,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
1383,гуьзел,гуьзел,adj,,гуьзел,0,гуьзел,гуьзел,adj,,гуьзел,1.0,1.0,1.0,1.0,1.0
1383,гуьзел,гуьзел,n,abs,гуьзел,0,гуьзел,гуьзел,adj,,гуьзел,1.0,0.0,0.0,1.0,0.0
1384,уьмуьр,уьмуьр,n,abs,уьмуьр,0,уьмуьр,уьмуьр,n,abs,уьмуьр,1.0,1.0,1.0,1.0,1.0
1385,туькӀуьрзава,туькӀуьр,verb,imperf,туькӀуьр-зава,0,туькӀуьрзава,туькӀуьр,verb,imperf,туькӀуьр-зава,1.0,1.0,1.0,1.0,1.0
1386,Инсанар,инсан,n,"abs, pl",инсан-ар,0,Инсанар,инсан,n,"abs, pl",инсан-ар,1.0,1.0,1.0,1.0,1.0
1387,лагь,лагь,verb,imper,лагь,0,лагь,лагь,verb,imper,лагь,1.0,1.0,1.0,1.0,1.0
1388,кван,кван,n,abs,кван,0,кван,кван,part,,кван,1.0,0.0,0.0,1.0,0.0
1388,кван,кван,part,,кван,0,кван,кван,part,,кван,1.0,1.0,1.0,1.0,1.0
1389,за,зун,prn,erg,за,0,за,зун,prn,erg,за,1.0,1.0,1.0,1.0,1.0
1389,за,зун,prn,"essive, in",з-а,0,за,зун,prn,erg,за,1.0,1.0,0.0,0.0,0.0
1390,дуьз,дуьз,adj,,дуьз,0,дуьз,дуьз,adj,,дуьз,1.0,1.0,1.0,1.0,1.0
1390,дуьз,дуьз,adv,,дуьз,0,дуьз,дуьз,adj,,дуьз,1.0,0.0,1.0,1.0,0.0
1391,лугьузвани,лугьу,verb,"imperf, inter",лугьу-зва-ни,0,лугьузвани,лугьу,verb,"imperf, inter",лугьу-зва-ни,1.0,1.0,1.0,1.0,1.0
1392,авачни,,,,,1,авачни,ава,cop,"inter, neg",ава-ч-ни,0.0,0.0,0.0,0.0,0.0
1393,Дуьз,дуьз,adj,,дуьз,0,Дуьз,дуьз,adj,,дуьз,1.0,1.0,1.0,1.0,1.0
1393,Дуьз,дуьз,adv,,дуьз,0,Дуьз,дуьз,adj,,дуьз,1.0,0.0,1.0,1.0,0.0
1394,лугьузва,лугьу,verb,imperf,лугьу-зва,0,лугьузва,лугьу,verb,imperf,лугьу-зва,1.0,1.0,1.0,1.0,1.0
1395,Чун,чун,prn,,чун,0,Чун,чун,prn,,чун,1.0,1.0,1.0,1.0,1.0
1396,ваз,вун,prn,dat,ва-з,0,ваз,вун,prn,dat,ва-з,1.0,1.0,1.0,1.0,1.0
1397,икьрар,икьрар,n,abs,икьрар,0,икьрар,икьрар,n,abs,икьрар,1.0,1.0,1.0,1.0,1.0
1398,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1399,буба,буба,n,abs,буба,0,буба,буба,n,abs,буба,1.0,1.0,1.0,1.0,1.0
1400,Дуьз,дуьз,adj,,дуьз,0,Дуьз,дуьз,adj,,дуьз,1.0,1.0,1.0,1.0,1.0
1401,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1402,Дуьз,дуьз,adj,,дуьз,0,Дуьз,дуьз,adj,,дуьз,1.0,1.0,1.0,1.0,1.0
1403,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1404,буба,буба,n,abs,буба,0,буба,буба,n,abs,буба,1.0,1.0,1.0,1.0,1.0
1405,Квез,куьн,prn,dat,кве-з,0,Квез,куьн,prn,dat,кве-з,1.0,1.0,1.0,1.0,1.0
1406,мубарак,мубарак,adj,,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1406,мубарак,мубарак,n,abs,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,1.0,1.0,1.0,1.0
1406,мубарак,мубарак,verb,per,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1407,мубарак,мубарак,adj,,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1407,мубарак,мубарак,n,abs,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,1.0,1.0,1.0,1.0
1407,мубарак,мубарак,verb,per,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1408,играми,играми,adj,,играми,0,играми,играми,adj,,играми,1.0,1.0,1.0,1.0,1.0
1409,балаяр,бала,n,"abs, pl",бала-яр,0,балаяр,бала,n,"abs, pl",бала-яр,1.0,1.0,1.0,1.0,1.0
1410,Вазни,вун,prn,"add, dat",ва-з-ни,0,Вазни,вун,prn,"add, dat",ва-з-ни,1.0,1.0,1.0,1.0,1.0
1411,мубарак,мубарак,adj,,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1411,мубарак,мубарак,n,abs,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,1.0,1.0,1.0,1.0
1411,мубарак,мубарак,verb,per,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1412,хтул,хтул,n,abs,хтул,0,хтул,хтул,n,abs,хтул,1.0,1.0,1.0,1.0,1.0
1413,мубарак,мубарак,adj,,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1413,мубарак,мубарак,n,abs,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,1.0,1.0,1.0,1.0
1413,мубарак,мубарак,verb,per,мубарак,0,мубарак,мубарак,n,abs,мубарак,1.0,0.0,0.0,1.0,0.0
1414,Бахтлу,бахтлу,adj,,бахтлу,0,Бахтлу,бахтлу,adj,,бахтлу,1.0,1.0,1.0,1.0,1.0
1415,ужагъда,ужагъ,n,"essive, in",ужагъд-а,0,ужагъда,ужагъ,n,"essive, in",ужагъд-а,1.0,1.0,1.0,1.0,1.0
1416,гьамиша,гьамиша,adv,,гьамиша,0,гьамиша,гьамиша,adv,,гьамиша,1.0,1.0,1.0,1.0,1.0
1417,эквер,экв,n,"abs, pl",экв-ер,0,эквер,экв,n,"abs, pl",экв-ер,1.0,1.0,1.0,1.0,1.0
1418,гьамиша,гьамиша,adv,,гьамиша,0,гьамиша,гьамиша,adv,,гьамиша,1.0,1.0,1.0,1.0,1.0
1419,мехъер,мехъер,n,abs,мехъер,0,мехъер,мехъер,n,abs,мехъер,1.0,1.0,1.0,1.0,1.0
1419,мехъер,мехъер,verb,per,мехъер,0,мехъер,мехъер,n,abs,мехъер,1.0,0.0,0.0,1.0,0.0
1420,хьуй,хьу,verb,opt,хьу-й,0,хьуй,хьу,verb,opt,хьу-й,1.0,1.0,1.0,1.0,1.0
1421,Рагьиман,рагьим,n,gen,рагьима-н,0,Рагьиман,рагьим,n,gen,рагьима-н,1.0,1.0,1.0,1.0,1.0
1422,гуьгъуьнал,,,,,1,гуьгъуьнал,гуьгъуьнал,post,,гуьгъуьнал,0.0,0.0,1.0,0.0,0.0
1423,алаз,ала,cop,cvb,ала-з,0,алаз,ала,cop,cvb,ала-з,1.0,1.0,1.0,1.0,1.0
1424,Асланазни,аслан,n,dat,аслана-з-ни,0,Асланазни,аслан,n,"add, dat",аслана-з-ни,1.0,1.0,0.0,1.0,0.0
1425,Зинадиз,зина,n,dat,зинади-з,0,Зинадиз,зина,n,dat,зинади-з,1.0,1.0,1.0,1.0,1.0
1426,Вариса,варис,n,erg,варис-а,0,Вариса,варис,n,erg,варис-а,1.0,1.0,1.0,1.0,1.0
